Site;Parameter;Date (LT);Year;Month;Day;Hour;AQI;AQI Category;24-hr. Midpoint Avg. Conc.;Raw Conc.;Conc. Unit;Duration;QC Name
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 11:00 AM;2016;4;30;11;67;2;19.6;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 12:00 PM;2016;4;30;12;65;2;18.6;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 01:00 PM;2016;4;30;13;63;2;17.6;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 02:00 PM;2016;4;30;14;62;2;17.2;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 03:00 PM;2016;4;30;15;62;2;17.1;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 04:00 PM;2016;4;30;16;62;2;17.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 05:00 PM;2016;4;30;17;63;2;17.9;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 06:00 PM;2016;4;30;18;64;2;18.4;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 07:00 PM;2016;4;30;19;64;2;18.3;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 08:00 PM;2016;4;30;20;64;2;18.1;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 09:00 PM;2016;4;30;21;64;2;18.3;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 10:00 PM;2016;4;30;22;65;2;18.6;92;UG/M3;1 Hr;Invalid
Ho Chi Minh City;PM2.5 - Principal;2016-04-30 11:00 PM;2016;4;30;23;65;2;18.6;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 12:00 AM;2016;5;1;0;64;2;18.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 01:00 AM;2016;5;1;1;65;2;18.7;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 02:00 AM;2016;5;1;2;65;2;18.8;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 03:00 AM;2016;5;1;3;65;2;18.7;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 04:00 AM;2016;5;1;4;65;2;18.8;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 05:00 AM;2016;5;1;5;65;2;18.6;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 06:00 AM;2016;5;1;6;65;2;18.6;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 07:00 AM;2016;5;1;7;65;2;18.6;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 08:00 AM;2016;5;1;8;64;2;18.4;33;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 09:00 AM;2016;5;1;9;64;2;18.4;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 10:00 AM;2016;5;1;10;65;2;18.6;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 11:00 AM;2016;5;1;11;64;2;18.5;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 12:00 PM;2016;5;1;12;64;2;18.5;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 01:00 PM;2016;5;1;13;65;2;18.8;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 02:00 PM;2016;5;1;14;65;2;18.7;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 03:00 PM;2016;5;1;15;65;2;18.6;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 04:00 PM;2016;5;1;16;64;2;18.3;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 05:00 PM;2016;5;1;17;63;2;17.9;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 06:00 PM;2016;5;1;18;63;2;17.9;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 07:00 PM;2016;5;1;19;64;2;18.5;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 08:00 PM;2016;5;1;20;66;2;19;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 09:00 PM;2016;5;1;21;65;2;18.7;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 10:00 PM;2016;5;1;22;65;2;18.7;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-01 11:00 PM;2016;5;1;23;65;2;18.6;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 12:00 AM;2016;5;2;0;64;2;18.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 01:00 AM;2016;5;2;1;64;2;18.1;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 02:00 AM;2016;5;2;2;63;2;18;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 03:00 AM;2016;5;2;3;63;2;17.6;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 04:00 AM;2016;5;2;4;62;2;17.2;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 05:00 AM;2016;5;2;5;61;2;17;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 06:00 AM;2016;5;2;6;61;2;16.7;40;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 07:00 AM;2016;5;2;7;61;2;16.7;36;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 08:00 AM;2016;5;2;8;60;2;16.5;28;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 09:00 AM;2016;5;2;9;60;2;16.5;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 10:00 AM;2016;5;2;10;60;2;16.2;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 11:00 AM;2016;5;2;11;59;2;16;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 12:00 PM;2016;5;2;12;59;2;16;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 01:00 PM;2016;5;2;13;59;2;15.7;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 02:00 PM;2016;5;2;14;58;2;15.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 03:00 PM;2016;5;2;15;57;2;15.1;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 04:00 PM;2016;5;2;16;56;2;14.7;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 05:00 PM;2016;5;2;17;57;2;14.9;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 06:00 PM;2016;5;2;18;55;2;14.2;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 07:00 PM;2016;5;2;19;54;2;13.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 08:00 PM;2016;5;2;20;52;2;12.7;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 09:00 PM;2016;5;2;21;51;2;12.2;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 10:00 PM;2016;5;2;22;50;1;12;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-02 11:00 PM;2016;5;2;23;50;1;12;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 12:00 AM;2016;5;3;0;51;2;12.3;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 01:00 AM;2016;5;3;1;52;2;12.5;6;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 02:00 AM;2016;5;3;2;52;2;12.5;4;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 03:00 AM;2016;5;3;3;52;2;12.4;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 04:00 AM;2016;5;3;4;52;2;12.5;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 05:00 AM;2016;5;3;5;52;2;12.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 06:00 AM;2016;5;3;6;52;2;12.7;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 07:00 AM;2016;5;3;7;52;2;12.7;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 08:00 AM;2016;5;3;8;52;2;12.7;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 09:00 AM;2016;5;3;9;52;2;12.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 10:00 AM;2016;5;3;10;52;2;12.5;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 11:00 AM;2016;5;3;11;52;2;12.5;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 12:00 PM;2016;5;3;12;52;2;12.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 01:00 PM;2016;5;3;13;52;2;12.6;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 02:00 PM;2016;5;3;14;53;2;13;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 03:00 PM;2016;5;3;15;54;2;13.3;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 04:00 PM;2016;5;3;16;54;2;13.4;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 05:00 PM;2016;5;3;17;53;2;13;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 06:00 PM;2016;5;3;18;54;2;13.3;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 07:00 PM;2016;5;3;19;54;2;13.3;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 08:00 PM;2016;5;3;20;55;2;13.8;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 09:00 PM;2016;5;3;21;55;2;13.9;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 10:00 PM;2016;5;3;22;55;2;13.9;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-03 11:00 PM;2016;5;3;23;55;2;14.2;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 12:00 AM;2016;5;4;0;55;2;14.1;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 01:00 AM;2016;5;4;1;55;2;14.1;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 02:00 AM;2016;5;4;2;55;2;14.2;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 03:00 AM;2016;5;4;3;56;2;14.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 04:00 AM;2016;5;4;4;56;2;14.7;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 05:00 AM;2016;5;4;5;57;2;14.8;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 06:00 AM;2016;5;4;6;57;2;14.9;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 07:00 AM;2016;5;4;7;58;2;15.2;29;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 08:00 AM;2016;5;4;8;58;2;15.4;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 09:00 AM;2016;5;4;9;59;2;15.7;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 10:00 AM;2016;5;4;10;59;2;16;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 11:00 AM;2016;5;4;11;60;2;16.4;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 12:00 PM;2016;5;4;12;60;2;16.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 01:00 PM;2016;5;4;13;61;2;16.8;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 02:00 PM;2016;5;4;14;61;2;17;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 03:00 PM;2016;5;4;15;62;2;17.3;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 04:00 PM;2016;5;4;16;63;2;17.6;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 05:00 PM;2016;5;4;17;63;2;17.9;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 06:00 PM;2016;5;4;18;63;2;17.9;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 07:00 PM;2016;5;4;19;63;2;17.9;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 08:00 PM;2016;5;4;20;63;2;17.8;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 09:00 PM;2016;5;4;21;63;2;17.9;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 10:00 PM;2016;5;4;22;63;2;18;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-04 11:00 PM;2016;5;4;23;64;2;18.2;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 12:00 AM;2016;5;5;0;64;2;18.5;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 01:00 AM;2016;5;5;1;65;2;18.7;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 02:00 AM;2016;5;5;2;64;2;18.5;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 03:00 AM;2016;5;5;3;64;2;18.5;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 04:00 AM;2016;5;5;4;64;2;18.4;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 05:00 AM;2016;5;5;5;64;2;18.2;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 06:00 AM;2016;5;5;6;64;2;18.1;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 07:00 AM;2016;5;5;7;63;2;17.6;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 08:00 AM;2016;5;5;8;62;2;17.5;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 09:00 AM;2016;5;5;9;62;2;17.1;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 10:00 AM;2016;5;5;10;61;2;16.9;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 11:00 AM;2016;5;5;11;60;2;16.6;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 12:00 PM;2016;5;5;12;60;2;16.6;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 01:00 PM;2016;5;5;13;60;2;16.2;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 02:00 PM;2016;5;5;14;59;2;16;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 03:00 PM;2016;5;5;15;59;2;15.9;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 04:00 PM;2016;5;5;16;58;2;15.5;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 05:00 PM;2016;5;5;17;58;2;15.3;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 06:00 PM;2016;5;5;18;57;2;15.1;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 07:00 PM;2016;5;5;19;57;2;15;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 08:00 PM;2016;5;5;20;56;2;14.7;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 09:00 PM;2016;5;5;21;56;2;14.6;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 10:00 PM;2016;5;5;22;57;2;14.9;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-05 11:00 PM;2016;5;5;23;57;2;14.8;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 12:00 AM;2016;5;6;0;56;2;14.5;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 01:00 AM;2016;5;6;1;55;2;14.2;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 02:00 AM;2016;5;6;2;56;2;14.4;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 03:00 AM;2016;5;6;3;55;2;14.2;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 04:00 AM;2016;5;6;4;56;2;14.3;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 05:00 AM;2016;5;6;5;57;2;14.9;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 06:00 AM;2016;5;6;6;57;2;15.1;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 07:00 AM;2016;5;6;7;58;2;15.3;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 08:00 AM;2016;5;6;8;58;2;15.5;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 09:00 AM;2016;5;6;9;58;2;15.6;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 10:00 AM;2016;5;6;10;58;2;15.5;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 11:00 AM;2016;5;6;11;58;2;15.5;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 12:00 PM;2016;5;6;12;59;2;15.8;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 01:00 PM;2016;5;6;13;59;2;15.9;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 02:00 PM;2016;5;6;14;60;2;16.2;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 03:00 PM;2016;5;6;15;61;2;16.8;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 04:00 PM;2016;5;6;16;63;2;17.8;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 05:00 PM;2016;5;6;17;65;2;18.6;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 06:00 PM;2016;5;6;18;66;2;19.2;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 07:00 PM;2016;5;6;19;68;2;20;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 08:00 PM;2016;5;6;20;68;2;20.2;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 09:00 PM;2016;5;6;21;68;2;20.4;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 10:00 PM;2016;5;6;22;68;2;20.2;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-06 11:00 PM;2016;5;6;23;69;2;20.5;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 12:00 AM;2016;5;7;0;69;2;20.7;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 01:00 AM;2016;5;7;1;70;2;21;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 02:00 AM;2016;5;7;2;70;2;21;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 03:00 AM;2016;5;7;3;71;2;21.4;33;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 04:00 AM;2016;5;7;4;71;2;21.6;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 05:00 AM;2016;5;7;5;70;2;21.3;28;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 06:00 AM;2016;5;7;6;71;2;21.4;35;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 07:00 AM;2016;5;7;7;71;2;21.5;28;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 08:00 AM;2016;5;7;8;71;2;21.6;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 09:00 AM;2016;5;7;9;71;2;21.7;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 10:00 AM;2016;5;7;10;72;2;22;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 11:00 AM;2016;5;7;11;71;2;21.7;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 12:00 PM;2016;5;7;12;70;2;21.3;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 01:00 PM;2016;5;7;13;70;2;21.2;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 02:00 PM;2016;5;7;14;69;2;20.8;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 03:00 PM;2016;5;7;15;68;2;20;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 04:00 PM;2016;5;7;16;66;2;19;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 05:00 PM;2016;5;7;17;63;2;18;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 06:00 PM;2016;5;7;18;62;2;17.3;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 07:00 PM;2016;5;7;19;60;2;16.3;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 08:00 PM;2016;5;7;20;59;2;16.1;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 09:00 PM;2016;5;7;21;59;2;16;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 10:00 PM;2016;5;7;22;59;2;15.8;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-07 11:00 PM;2016;5;7;23;58;2;15.2;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 12:00 AM;2016;5;8;0;56;2;14.7;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 01:00 AM;2016;5;8;1;55;2;14.2;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 02:00 AM;2016;5;8;2;55;2;13.9;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 03:00 AM;2016;5;8;3;54;2;13.6;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 04:00 AM;2016;5;8;4;54;2;13.3;7;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 05:00 AM;2016;5;8;5;53;2;13.2;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 06:00 AM;2016;5;8;6;53;2;13;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 07:00 AM;2016;5;8;7;52;2;12.7;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 08:00 AM;2016;5;8;8;51;2;12.3;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 09:00 AM;2016;5;8;9;50;1;11.9;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 10:00 AM;2016;5;8;10;49;1;11.8;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 11:00 AM;2016;5;8;11;49;1;11.8;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 12:00 PM;2016;5;8;12;49;1;11.8;7;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 01:00 PM;2016;5;8;13;48;1;11.6;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-05-08 02:00 PM;2016;5;8;14;48;1;11.4;11;UG/M3;1 Hr;Invalid
